price,developer,id,release_date_anio
2.99,Ubisoft - San Francisco,206096,2012
2.99,Ubisoft - San Francisco,206096,2012
2.99,Ubisoft - San Francisco,206135,2012
2.99,Ubisoft - San Francisco,206135,2012
2.99,Ubisoft - San Francisco,206115,2012
2.99,Ubisoft - San Francisco,206115,2012
2.99,Ubisoft - San Francisco,206100,2012
2.99,Ubisoft - San Francisco,206100,2012
2.99,Ubisoft - San Francisco,206112,2012
2.99,Ubisoft - San Francisco,206112,2012
2.99,Ubisoft - San Francisco,206169,2012
2.99,Ubisoft - San Francisco,206169,2012
1.99,Paradox Interactive,210896,2012
2.99,Ubisoft - San Francisco,206145,2012
2.99,Ubisoft - San Francisco,206145,2012
4.99,Paradox Interactive,210895,2012
1.99,Paradox Interactive,210894,2012
1.99,Paradox Interactive,210897,2012
24.99,Torn Banner Studios,219640,2012
24.99,Torn Banner Studios,219640,2012
9.99,Croteam,41074,2012
9.99,Croteam,41074,2012
4.99,Gaming Minds,215970,2012
4.99,Gaming Minds,215970,2012
14.99,Klei Entertainment,214560,2012
14.99,Klei Entertainment,214560,2012
14.99,Klei Entertainment,214560,2012
4.99,Ubisoft - San Francisco,206088,2012
11.99,Ubisoft - San Francisco,222068,2012
11.99,Ubisoft - San Francisco,222068,2012
2.99,Ubisoft - San Francisco,206173,2012
2.99,Ubisoft - San Francisco,206173,2012
2.99,Ubisoft - San Francisco,206171,2012
2.99,Ubisoft - San Francisco,206171,2012
4.99,Ubisoft - San Francisco,206172,2012
4.99,Ubisoft - San Francisco,206172,2012
2.99,Ubisoft – San Francisco,206149,2012
2.99,Ubisoft – San Francisco,206149,2012
2.99,Ubisoft - San Francisco,206167,2012
2.99,Ubisoft - San Francisco,206167,2012
2.99,Ubisoft - San Francisco,206147,2012
2.99,Ubisoft - San Francisco,206147,2012
2.99,Ubisoft - San Francisco,206170,2012
2.99,Ubisoft - San Francisco,206170,2012
0.99,Stainless Games,97387,2012
0.99,Stainless Games,97383,2012
0.99,Stainless Games,97386,2012
14.99,"Infinity Ward,Sledgehammer Games,Raven Software,Aspyr (Mac)",42698,2012
14.99,Team17 Digital Ltd,200170,2012
19.99,Dovetail Games,208288,2012
19.99,Positech Games,218040,2007
19.99,Positech Games,218040,2007
19.99,Positech Games,218040,2007
14.99,Team17 Digital Ltd.,2028056,2012
9.99,Dancing Dots,204580,2012
9.99,Dancing Dots,204580,2012
14.99,Cyanide Studio - Spiders Studios,216910,2012
14.99,Cyanide Studio - Spiders Studios,216910,2012
14.99,Wizarbox,209730,2012
14.99,Wizarbox,209730,2012
14.99,Cyanide Studios,216890,2012
14.99,Cyanide Studios,216890,2012
3.99,Pieces Interactive,73115,2012
3.99,Pieces Interactive,73115,2012
3.99,ExDream GmbH,207730,2012
3.99,ExDream GmbH,207730,2012
14.99,Arkedo,205230,2012
8.99,Dovetail Games,208296,2012
1.99,Little Green Man Games,214530,2012
1.99,Little Green Man Games,214530,2012
0.99,Cyanide Studios,208742,2012
0.99,Cyanide Studios,208742,2012
4.99,Coffee Stain Studios,91618,2012
4.99,Coffee Stain Studios,91618,2012
4.99,Coffee Stain Studios,91618,2012
4.99,Coffee Stain Studios,91618,2012
19.99,"Blue Byte,Related Designs",204290,2012
3.99,Ageod,73195,2012
9.99,Carbon Games,216172,2012
9.99,Carbon Games,216172,2012
9.99,Carbon Games,216172,2012
9.99,Carbon Games,216172,2012
4.99,Spiderweb Software,218020,2008
4.99,Spiderweb Software,218020,2008
4.99,Spiderweb Software,218020,2008
2.99,Qooc Software,212041,2012
2.99,Qooc Software,212041,2012
2.99,City Interactive,217961,2012
9.99,Reloaded Productions,113404,2012
9.99,Reloaded Productions,113404,2012
9.99,Reloaded Productions,113404,2012
9.99,Reloaded Productions,113404,2012
9.99,Reloaded Productions,113404,2012
6.99,SimBin Studios AB,44600,2012
6.99,SimBin Studios AB,44600,2012
4.99,Sos,220860,2012
4.99,Sos,220860,2012
4.99,Sos,220860,2012
4.99,Robot Entertainment,201805,2012
4.99,Robot Entertainment,201805,2012
9.99,Arkane Studios,205100,2012
9.99,Arkane Studios,205100,2012
0.99,The Behemoth,204371,2012
0.99,The Behemoth,204371,2012
0.99,The Behemoth,204371,2012
0.99,The Behemoth,204371,2012
0.99,The Behemoth,204371,2012
0.99,The Behemoth,204372,2012
0.99,The Behemoth,204372,2012
0.99,The Behemoth,204372,2012
0.99,The Behemoth,204372,2012
0.99,The Behemoth,204372,2012
14.99,The Behemoth,204360,2012
14.99,The Behemoth,204360,2012
14.99,The Behemoth,204360,2012
14.99,The Behemoth,204360,2012
14.99,The Behemoth,204360,2012
9.99,Paradox Interactive,214986,2012
19.99,Futuremark,205270,2012
9.99,Opus,214830,2012
9.99,Opus,214830,2012
9.99,Opus,214830,2012
9.99,Targem Games,218510,2012
9.99,Targem Games,218510,2012
14.99,New Star Games,212780,2012
14.99,New Star Games,212780,2012
14.99,New Star Games,212780,2012
1.49,Ronimo Games,204306,2012
1.49,Ronimo Games,204306,2012
1.49,Ronimo Games,204306,2012
2.49,Ronimo Games,204311,2012
2.49,Ronimo Games,204311,2012
2.49,Ronimo Games,204311,2012
14.99,Aspyr,214649,2012
39.99,Aspyr,214630,2012
2.49,Ronimo Games,204305,2012
2.49,Ronimo Games,204305,2012
2.49,Ronimo Games,204305,2012
4.99,Rebellion,63398,2012
6.99,ASK Homework,215790,2012
6.99,ASK Homework,215790,2012
19.99,Dovetail Games,208286,2012
19.99,Runic Games,200710,2012
19.99,Runic Games,200710,2012
19.99,Runic Games,200710,2012
19.99,Runic Games,200710,2012
4.99,Soldak Entertainment,217300,2011
4.99,Soldak Entertainment,217300,2011
4.99,Soldak Entertainment,217300,2011
9.99,"Games Farm,3Division",214910,2012
9.99,"Games Farm,3Division",214910,2012
9.99,City Interactive,217790,2012
4.99,Dead Mage,99410,2012
4.99,Dead Mage,99410,2012
29.99,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",200510,2012
9.99,Finn Morgan,208710,2012
9.99,Finn Morgan,208710,2012
2.99,Slant Six Games,210014,2012
1.99,Slant Six Games,210015,2012
4.99,Smudged Cat Games Ltd,216290,2012
0.0,Cloud 9 Studio,212390,2012
0.0,Cloud 9 Studio,212390,2012
0.0,Cloud 9 Studio,212390,2012
0.0,Cloud 9 Studio,212390,2012
14.99,"Infinity Ward,Sledgehammer Games,Raven Software,Aspyr (Mac)",42697,2012
14.99,BlueGiant Interactive,208460,2012
14.99,BlueGiant Interactive,208460,2012
14.99,BlueGiant Interactive,208460,2012
9.99,Subset Games,212680,2012
9.99,Subset Games,212680,2012
9.99,Subset Games,212680,2012
29.99,"Gearbox Software,Aspyr (Mac &amp; Linux)",218560,2012
29.99,"Gearbox Software,Aspyr (Mac &amp; Linux)",218560,2012
19.99,"Gearbox Software,Aspyr (Mac &amp; Linux)",49520,2012
19.99,"Gearbox Software,Aspyr (Mac &amp; Linux)",49520,2012
8.99,Dovetail Games,208307,2012
8.99,Dovetail Games,208304,2012
8.99,Dovetail Games,208301,2012
8.99,Dovetail Games,208303,2012
8.99,Dovetail Games,208302,2012
9.99,Animation Arts,216210,2012
9.99,"Monolith Productions, Inc.",216466,2012
19.99,"Monolith Productions, Inc.",216467,2012
4.99,"Monolith Productions, Inc.",216465,2012
9.99,"Monolith Productions, Inc.",216464,2012
19.99,Codemasters Birmingham,208500,2012
19.99,Codemasters Birmingham,208500,2012
19.99,Codemasters Birmingham,208500,2012
2.99,"Monolith Productions, Inc.",216430,2012
3.99,"Edmund McMillen,Tyler Glaiel",214790,2012
3.99,"Edmund McMillen,Tyler Glaiel",214790,2012
3.99,"Edmund McMillen,Tyler Glaiel",214790,2012
4.99,"Monolith Productions, Inc.",216463,2012
2.99,Benjamin Rivers Inc.,215670,2012
2.99,Benjamin Rivers Inc.,215670,2012
9.99,MumboJumbo,216930,2012
3.99,Spaces of Play,210170,2012
3.99,Spaces of Play,210170,2012
3.99,Spaces of Play,210170,2012
0.99,Okugi Studio,215772,2012
0.99,Okugi Studio,215772,2012
0.99,Okugi Studio,215772,2012
4.99,Okugi Studio,215770,2012
4.99,Okugi Studio,215770,2012
4.99,Okugi Studio,215770,2012
14.99,Ubisoft  Shanghaï,214250,2012
14.99,Ubisoft  Shanghaï,214250,2012
2.99,"Monolith Productions, Inc.",216440,2012
3.99,"Monolith Productions, Inc.",216438,2012
3.99,"Monolith Productions, Inc.",216446,2012
0.99,"Monolith Productions, Inc.",216460,2012
1.99,"Monolith Productions, Inc.",216459,2012
0.99,"Monolith Productions, Inc.",216457,2012
1.99,"Monolith Productions, Inc.",216456,2012
2.99,"Monolith Productions, Inc.",216435,2012
2.99,"Monolith Productions, Inc.",216453,2012
4.99,"Monolith Productions, Inc.",216452,2012
4.99,"Monolith Productions, Inc.",216445,2012
3.99,"Monolith Productions, Inc.",216450,2012
2.99,"Monolith Productions, Inc.",216442,2012
3.99,"Monolith Productions, Inc.",216443,2012
1.99,"Monolith Productions, Inc.",216451,2012
9.99,"Monolith Productions, Inc.",216441,2012
3.99,"Monolith Productions, Inc.",216439,2012
1.99,"Monolith Productions, Inc.",216436,2012
2.99,"Monolith Productions, Inc.",216437,2012
19.99,FromSoftware,211420,2012
19.99,FromSoftware,211420,2012
4.99,Kukouri,216110,2012
4.99,Kukouri,216110,2012
4.99,Kukouri,216110,2012
6.99,Rubicon Development,216670,2012
6.99,Rubicon Development,216670,2012
14.99,Coreplay GmbH,205810,2012
14.99,Coreplay GmbH,205810,2012
14.99,Coreplay GmbH,205810,2012
4.99,Keen Software House,219070,2012
4.99,Keen Software House,219070,2012
2.99,Airtight Games,204901,2012
2.99,Airtight Games,204901,2012
4.99,Airtight Games,204902,2012
4.99,Airtight Games,204902,2012
4.99,Airtight Games,204902,2012
39.99,Trickstar Games,215390,2012
39.99,Trickstar Games,215390,2012
3.99,Trendy Entertainment,208546,2012
3.99,Trendy Entertainment,208546,2012
3.99,Trendy Entertainment,208546,2012
9.99,Spooky Squid Games Inc.,211260,2012
9.99,Spooky Squid Games Inc.,211260,2012
4.99,Spooky Squid Games Inc.,211262,2012
0.0,Vlambeer,212800,2010
0.0,Vlambeer,212800,2010
0.0,Vlambeer,212800,2010
4.99,Robot Entertainment,201804,2012
4.99,Robot Entertainment,201804,2012
4.99,Retro Affect &amp; WiL Whitlark,219380,2012
4.99,Retro Affect &amp; WiL Whitlark,219380,2012
0.0,"Monolith Productions, Inc.",206210,2012
0.0,"Monolith Productions, Inc.",206210,2012
9.99,Retro Affect,204220,2012
9.99,Retro Affect,204220,2012
9.99,Retro Affect,204220,2012
9.99,Stardock Entertainment,214150,2012
1.99,Volition,55394,2012
9.99,System Prisma,206250,2012
9.99,System Prisma,206250,2012
9.99,System Prisma,206250,2012
7.99,SuperVillain Studios,214360,2012
7.99,SuperVillain Studios,214360,2012
7.99,SuperVillain Studios,214360,2012
7.99,DrinkBox Studios,206370,2012
7.99,DrinkBox Studios,206370,2012
8.99,Dovetail Games,208378,2012
19.99,Targem Games,211070,2012
19.99,Targem Games,211070,2012
19.99,Targem Games,211070,2012
8.99,Dovetail Games,208366,2012
8.99,Dovetail Games,208351,2012
8.99,Dovetail Games,208346,2012
4.99,Blendo Games,214700,2012
4.99,Blendo Games,214700,2012
4.99,Blendo Games,214700,2012
2.99,United Front Games,215242,2012
12.99,Dovetail Games,208354,2012
2.99,United Front Games,215244,2012
19.99,Dovetail Games,208362,2012
8.99,Dovetail Games,208367,2012
7.99,Dovetail Games,208377,2012
14.99,Burut CT,209750,2012
8.99,Empty Clip Studios,207750,2012
8.99,Empty Clip Studios,207750,2012
8.99,Empty Clip Studios,207750,2012
9.99,Daedalic Entertainment,214340,2012
9.99,Daedalic Entertainment,214340,2012
9.99,OVERKILL Software,207815,2012
2.99,Volition,55399,2012
9.99,"Engient, Inc",214100,2012
9.99,"Engient, Inc",214100,2012
9.99,"Engient, Inc",214100,2012
9.99,"Engient, Inc",214100,2012
9.99,Talawa Games,211180,2012
9.99,Talawa Games,211180,2012
9.99,Talawa Games,211180,2012
4.99,increpare games,207570,2011
4.99,increpare games,207570,2011
0.0,Nexon,216150,2012
0.0,Nexon,216150,2012
0.0,Nexon,216150,2012
0.0,Nexon,216150,2012
0.0,Ronimo Games,204300,2012
0.0,Ronimo Games,204300,2012
0.0,Ronimo Games,204300,2012
0.0,Ronimo Games,204300,2012
2.99,Ronimo Games,204303,2012
2.99,Ronimo Games,204303,2012
2.99,Ronimo Games,204303,2012
7.99,Dovetail Games,208363,2012
8.99,Dovetail Games,208364,2012
8.99,Dovetail Games,208371,2012
19.99,Thomson Interactive,208353,2012
2.99,"Gaslamp Games, Inc.",98822,2012
2.99,"Gaslamp Games, Inc.",98822,2012
2.99,"Gaslamp Games, Inc.",98822,2012
2.99,"Gaslamp Games, Inc.",98822,2012
8.99,Dovetail Games,208298,2012
12.99,Dovetail Games,208379,2012
19.99,Dovetail Games,208376,2012
8.99,Dovetail Games,208369,2012
8.99,Dovetail Games,208343,2012
8.99,Dovetail Games,208356,2012
3.99,Rockstar Studios,211520,2012
0.99,"Capcom U.S.A., Inc.",210074,2012
2.99,Flat Software,207370,2012
2.99,Flat Software,207370,2012
0.99,"Capcom U.S.A., Inc.",210075,2012
0.99,"Capcom U.S.A., Inc.",210076,2012
0.99,"Capcom U.S.A., Inc.",210077,2012
0.99,"Capcom U.S.A., Inc.",210050,2012
2.99,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",201279,2012
9.99,XII Games,212050,2012
9.99,XII Games,212050,2012
4.99,Colossal Order Ltd.,206716,2012
1.99,"Tindalos Interactive,Headup Games",207169,2012
1.99,"Tindalos Interactive,Headup Games",207169,2012
1.99,"Tindalos Interactive,Headup Games",207169,2012
9.99,Saber Interactive,212410,2012
4.99,Yeti Trunk,211580,2011
4.99,Yeti Trunk,211580,2011
4.99,Yeti Trunk,211580,2011
4.99,Yeti Trunk,211580,2011
14.99,Robot Entertainment,201790,2012
14.99,Robot Entertainment,201790,2012
14.99,Robot Entertainment,201790,2012
5.99,Robot Entertainment,201809,2012
5.99,Robot Entertainment,201809,2012
5.99,Robot Entertainment,201809,2012
2.99,Fakt Software,202454,2012
2.99,Fakt Software,202454,2012
0.99,"Capcom U.S.A., Inc.",210054,2012
0.99,"Capcom U.S.A., Inc.",210047,2012
0.99,"Capcom U.S.A., Inc.",210044,2012
9.99,Radical Entertainment,115340,2012
0.99,"Capcom U.S.A., Inc.",210040,2012
39.99,Radical Entertainment,115320,2012
39.99,Radical Entertainment,115320,2012
1.99,Pieces Interactive,73096,2012
1.99,Pieces Interactive,73096,2012
1.99,Pieces Interactive,73097,2012
1.99,Pieces Interactive,73097,2012
1.99,Pieces Interactive,73098,2012
1.99,Pieces Interactive,73098,2012
1.99,Pieces Interactive,73095,2012
1.99,Pieces Interactive,73095,2012
9.99,Qooc Software,212030,2012
9.99,Qooc Software,212030,2012
0.99,"Capcom U.S.A., Inc.",210030,2012
0.99,"Capcom U.S.A., Inc",210031,2012
0.99,"Capcom U.S.A., Inc.",210058,2012
0.99,"Capcom U.S.A., Inc.",210059,2012
0.99,"Capcom U.S.A., Inc.",210061,2012
0.99,"Capcom U.S.A., Inc.",210060,2012
0.99,"Capcom U.S.A., Inc.",210049,2012
0.99,"Capcom U.S.A., Inc.",210053,2012
0.99,"Capcom U.S.A., Inc.",210051,2012
0.99,"Capcom U.S.A., Inc.",210048,2012
0.99,"Capcom U.S.A., Inc.",210046,2012
0.99,"Capcom U.S.A., Inc.",210042,2012
0.99,"CAPCOM Co., Ltd.",210045,2012
0.99,Stainless Games,97362,2012
0.99,Stainless Games,97360,2012
0.99,Stainless Games,97378,2012
0.99,Stainless Games,97374,2012
0.99,Stainless Games,97372,2012
0.99,Stainless Games,97367,2012
0.99,Stainless Games,97370,2012
0.99,Stainless Games,97376,2012
0.99,Stainless Games,97365,2012
0.99,Stainless Games,97363,2012
0.99,Stainless Games,97366,2012
0.99,Stainless Games,97361,2012
0.99,Stainless Games,97379,2012
0.99,Stainless Games,97377,2012
0.99,Stainless Games,97373,2012
0.99,Stainless Games,97375,2012
0.0,Hardsuit Labs,209870,2012
0.0,Hardsuit Labs,209870,2012
12.99,Cyanide,209390,2012
12.99,Cyanide,209390,2012
2.99,Volition,55400,2012
2.99,Cyanide Studios,208741,2012
2.99,Cyanide Studios,208741,2012
19.99,AMPLITUDE Studios,208140,2012
7.99,Tripwire Interactive,210932,2012
0.0,Blackcow Studios,213490,2012
4.99,Smudged Cat Games Ltd,211440,2012
4.99,Coreplay GmbH,203345,2012
4.99,Coreplay GmbH,203345,2012
4.99,Coreplay GmbH,203345,2012
9.99,Human Head Studios,210950,2001
9.99,Human Head Studios,210950,2001
5.99,b-Alive,206882,2012
5.99,b-Alive,206882,2012
4.99,Cipher Prime Studios,209793,2012
4.99,Cipher Prime Studios,209793,2012
2.99,"The Creative Assembly,Feral Interactive (Mac)",38185,2012
2.99,"The Creative Assembly,Feral Interactive (Mac)",34174,2012
4.99,Pieces Interactive,73093,2012
4.99,Pieces Interactive,73093,2012
9.99,Black Pants Studio,205910,2012
14.99,Mind Over Matter Studios,65530,2012
14.99,Mind Over Matter Studios,65530,2012
9.99,Pantera Entertainment,209610,2012
9.99,Pantera Entertainment,209610,2012
9.99,Pantera Entertainment,209610,2012
9.99,Stainless Games,97330,2012
3.99,BUGBEAR,207114,2012
9.99,Mind Over Matter Studios,213930,2012
9.99,Mind Over Matter Studios,213930,2012
19.99,Dovetail Games,208280,2012
12.99,Dovetail Games,24021,2012
19.99,Dovetail Games,65232,2012
29.99,"Firaxis Games,Aspyr (Mac, Linux)",16870,2012
1.99,BUGBEAR,207113,2012
8.99,Dovetail Games,208287,2012
14.99,Cyanide Studios,208730,2012
14.99,Cyanide Studios,208730,2012
9.99,Digital Reality Software &amp; Playbox,207020,2012
29.99,Yager Development,50300,2012
29.99,Yager Development,50300,2012
39.99,"Ironclad Games,Stardock Entertainment",204880,2012
39.99,"Ironclad Games,Stardock Entertainment",204880,2012
19.99,Fatshark,204732,2012
19.99,Fatshark,204732,2012
19.99,Fatshark,204732,2012
19.99,Fatshark,204732,2012
19.99,Fatshark,204732,2012
2.99,Volition,55392,2012
4.99,Double Fine Productions,3839,2012
4.99,Double Fine Productions,3838,2012
14.99,"X1 Software,AWAR",91330,2012
14.99,"X1 Software,AWAR",91330,2012
14.99,"X1 Software,AWAR",91330,2012
4.99,Piranha Bytes,40393,2012
29.99,FireFly Studios,47400,2012
29.99,FireFly Studios,47400,2012
6.99,Pivotal Games,211780,2002
2.99,"Edmund McMillen, Florian Himsl",113204,2012
2.99,"Edmund McMillen, Florian Himsl",113204,2012
2.99,"Edmund McMillen, Florian Himsl",113204,2012
2.99,"Edmund McMillen, Florian Himsl",113204,2012
9.99,Mode 7,98211,2012
9.99,Mode 7,98211,2012
2.99,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",201275,2012
2.99,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",201274,2012
2.99,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",201273,2012
0.99,Unigine LLC.,200396,2012
0.99,Unigine LLC.,200396,2012
29.99,TORaIKI,262300,2012
29.99,TORaIKI,262300,2012
29.99,TORaIKI,262300,2012
14.99,Hanako Games,211340,2012
14.99,Hanako Games,211340,2012
14.99,Hanako Games,211340,2012
2.99,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",201276,2012
2.99,Volition,55391,2012
2.99,Most Wanted Entertainment,200310,2012
9.99,Remedy Entertainment,202750,2012
9.99,Remedy Entertainment,202750,2012
6.99,Looking Glass Studios,211740,2000
6.99,Looking Glass Studios,211740,2000
6.99,Looking Glass Studios,211600,1998
6.99,Looking Glass Studios,211600,1998
3.99,Trendy Entertainment,208544,2012
3.99,Trendy Entertainment,208544,2012
3.99,Trendy Entertainment,208544,2012
4.99,Subatomic Studios LLC,209690,2012
4.99,Subatomic Studios LLC,209690,2012
4.99,Subatomic Studios LLC,209690,2012
1.99,Ronimo Games,210510,2012
1.99,Ronimo Games,210510,2012
1.99,Ronimo Games,210510,2012
1.99,Ronimo Games,210510,2012
14.99,Gaming Minds,205610,2012
14.99,Gaming Minds,205610,2012
14.99,Gaming Minds,205610,2012
1.99,Days of Wonder,108231,2012
1.99,Days of Wonder,108231,2012
1.99,Days of Wonder,108231,2012
9.99,Amanita Design,207690,2012
9.99,Amanita Design,207690,2012
9.99,Amanita Design,207690,2012
1.99,BUGBEAR,207112,2012
9.99,"Hassey Enterprises, Inc.",202730,2012
9.99,"Hassey Enterprises, Inc.",202730,2012
9.99,"Hassey Enterprises, Inc.",202730,2012
1.99,BUGBEAR,207111,2012
9.99,IllFonic,96800,2012
29.99,"Capcom U.S.A., Inc.",209120,2012
4.99,Spiderweb Software,206040,2012
4.99,Spiderweb Software,206040,2012
7.99,Dovetail Games,65259,2012
4.99,Spiderweb Software,206060,2012
4.99,Spiderweb Software,206060,2012
4.99,Spiderweb Software,206020,2012
4.99,Spiderweb Software,206020,2012
7.99,Kyle Pulver,211360,2012
7.99,Kyle Pulver,211360,2012
4.99,Cockroach Inc.,94303,2012
4.99,Cockroach Inc.,94303,2012
4.99,Cockroach Inc.,94303,2012
3.99,Cockroach Inc.,94300,2012
3.99,Cockroach Inc.,94300,2012
3.99,Cockroach Inc.,94300,2012
0.99,"Blue Byte,Related Designs",204289,2012
0.99,"Blue Byte,Related Designs",204287,2012
3.99,"Blue Byte,Related Designs",204288,2012
9.99,SEGA,203650,2012
9.99,Brawsome,58230,2012
9.99,Brawsome,58230,2012
9.99,Brawsome,58230,2012
9.99,Gaijin Entertainment Corporation,208670,2012
9.99,Gaijin Entertainment Corporation,208670,2012
1.99,"WXP Games, LLC",92621,2012
1.99,"WXP Games, LLC",92621,2012
2.99,Gaijin Entertainment Corporation,208981,2012
2.99,Gaijin Entertainment Corporation,208981,2012
0.0,Dark Artz Entertainment,201070,2012
0.0,Dark Artz Entertainment,201070,2012
0.0,Dark Artz Entertainment,201070,2012
9.99,Waterlily Games,209230,2010
9.99,Waterlily Games,209230,2010
14.99,Jasper Byrne,209830,2012
14.99,Jasper Byrne,209830,2012
14.99,Jasper Byrne,209830,2012
14.99,Jasper Byrne,209830,2012
14.99,Jasper Byrne,209830,2012
3.99,Introversion Software,209772,2012
3.99,Introversion Software,209772,2012
24.99,Telltale Games,207610,2012
1.99,Most Wanted Entertainment,200300,2012
3.99,Introversion Software,209771,2012
3.99,Introversion Software,209771,2012
9.99,exDream,207190,2012
9.99,exDream,207190,2012
9.99,exDream,207190,2012
14.99,"Arcen Games, LLC",209330,2012
14.99,"Arcen Games, LLC",209330,2012
14.99,"Arcen Games, LLC",209330,2012
4.99,Joakim Sandberg,207530,2012
4.99,Joakim Sandberg,207530,2012
24.99,Ino-Co Plus,203630,2012
2.99,Volition,55396,2012
19.99,Turbo Tape Games,200050,2012
2.99,Volition,55398,2012
14.99,Almost Human Games,207170,2012
14.99,Almost Human Games,207170,2012
14.99,Almost Human Games,207170,2012
9.99,"Tindalos Interactive,Headup Games",207150,2012
9.99,"Tindalos Interactive,Headup Games",207150,2012
9.99,"Tindalos Interactive,Headup Games",207150,2012
1.99,Colossal Order Ltd.,206712,2012
9.99,Spiderweb Software,208400,2012
9.99,Spiderweb Software,208400,2012
9.99,Spiderweb Software,208400,2012
1.99,"Tindalos Interactive,Headup Games",207166,2012
1.99,"Tindalos Interactive,Headup Games",207166,2012
1.99,"Tindalos Interactive,Headup Games",207166,2012
1.99,"Tindalos Interactive,Headup Games",207167,2012
1.99,"Tindalos Interactive,Headup Games",207167,2012
1.99,"Tindalos Interactive,Headup Games",207167,2012
1.99,"Tindalos Interactive,Headup Games",207168,2012
1.99,"Tindalos Interactive,Headup Games",207168,2012
1.99,"Tindalos Interactive,Headup Games",207168,2012
7.99,1C-SoftClub,204860,2012
7.99,1C-SoftClub,204860,2012
1.99,Trendy Entertainment,208543,2012
1.99,Trendy Entertainment,208543,2012
1.99,Trendy Entertainment,208543,2012
12.99,virtualRailroads,65254,2012
7.99,"Capybara,Superbrothers,Jim Guthrie",204060,2012
7.99,"Capybara,Superbrothers,Jim Guthrie",204060,2012
19.99,CD PROJEKT RED,20920,2011
14.99,Shadow Planet Productions,205730,2012
14.99,Shadow Planet Productions,205730,2012
14.99,Shadow Planet Productions,205730,2012
9.99,"Big Huge Games,38 Studios",102511,2012
9.99,"Big Huge Games,38 Studios",102511,2012
4.99,Paradox Development Studio,203776,2012
29.99,Biart,204760,2012
0.0,Uber Entertainment,104700,2012
0.0,Uber Entertainment,104700,2012
0.0,Uber Entertainment,104700,2012
0.0,Uber Entertainment,104700,2012
0.0,Uber Entertainment,104700,2012
19.99,Rebellion,63380,2012
9.99,"TaleWorlds Entertainment,Flying Squirrel Entertainment",48705,2012
9.99,"TaleWorlds Entertainment,Flying Squirrel Entertainment",48705,2012
4.99,Doublesix Games,209360,2012
4.99,Doublesix Games,209360,2012
2.99,Fakt Software,206415,2012
2.99,Fakt Software,206415,2012
1.99,Trendy Entertainment,208542,2012
1.99,Trendy Entertainment,208542,2012
1.99,Trendy Entertainment,208542,2012
3.99,"Blue Byte,Related Designs",204286,2012
0.0,Reloaded Productions,113420,2011
0.0,Reloaded Productions,113420,2011
0.0,Reloaded Productions,113420,2011
9.99,MumboJumbo,208620,2012
9.99,MumboJumbo,208620,2012
3.99,"Blue Byte,Related Designs",204285,2012
9.99,Eugen Systems,58610,2012
0.99,"Blue Byte,Related Designs",204284,2012
8.99,Dovetail Games,65250,2012
3.99,VStep,48806,2012
4.99,Boss Baddie,201570,2012
4.99,Boss Baddie,201570,2012
1.99,Volition,55393,2012
0.0,FireFly Studios,47410,2012
0.0,FireFly Studios,47410,2012
0.0,FireFly Studios,47410,2012
6.99,Cipher Prime Studios,205870,2012
6.99,Cipher Prime Studios,205870,2012
9.99,Klei Entertainment,102840,2012
9.99,Klei Entertainment,102840,2012
9.99,Klei Entertainment,102840,2012
2.99,"Haemimont Games,Feral Interactive (Mac)",57697,2012
2.99,"Haemimont Games,Feral Interactive (Mac)",57697,2012
2.99,Relic,55345,2012
4.99,Wadjet Eye Games,80330,2012
4.99,Wadjet Eye Games,80330,2012
9.99,Wadjet Eye Games,80360,2012
9.99,Wadjet Eye Games,80360,2012
4.99,Wadjet Eye Games,80350,2012
4.99,Wadjet Eye Games,80350,2012
19.99,StarWraith 3D Games LLC,71000,2012
19.99,StarWraith 3D Games LLC,71000,2012
19.99,StarWraith 3D Games LLC,71000,2012
6.99,Volition,55380,2012
4.99,Colossal Order Ltd.,73187,2012
19.99,"Big Huge Games,38 Studios",102500,2012
19.99,"Big Huge Games,38 Studios",102500,2012
3.99,VStep,48805,2012
19.99,Devil's Details,200590,2012
9.99,Futuremark,18120,2012
9.99,Futuremark,18120,2012
9.99,Futuremark,18120,2012
9.99,Futuremark,18120,2012
4.99,Cobra Mobile,104020,2012
4.99,Cobra Mobile,104020,2012
29.99,Digital Extremes,67370,2012
1.99,Coreplay GmbH,203342,2012
1.99,Coreplay GmbH,203342,2012
1.99,Coreplay GmbH,203342,2012
1.99,Coreplay GmbH,203341,2012
1.99,Coreplay GmbH,203341,2012
1.99,Coreplay GmbH,203341,2012
1.99,Coreplay GmbH,203340,2012
1.99,Coreplay GmbH,203340,2012
1.99,Coreplay GmbH,203340,2012
4.99,"Big Huge Games,38 Studios",204600,2012
4.99,"Big Huge Games,38 Studios",204600,2012
8.99,Dovetail Games,65247,2012
9.99,Fakt Software,206410,2011
9.99,Fakt Software,206410,2011
3.99,"Blue Byte,Related Designs",204282,2012
0.99,"Blue Byte,Related Designs",204281,2012
2.99,Volition,55385,2012
9.99,Paradox Development Studio,204940,2012
