id,release_date_anio
414210,2015
414210,2015
414210,2015
414210,2015
414210,2015
411470,2015
411470,2015
390670,2015
390670,2015
390670,2015
395900,2015
404100,2015
404100,2015
365960,2013
365960,2013
365960,2013
414500,2015
414500,2015
414500,2015
414500,2015
377860,2015
418080,2015
418080,2015
418080,2015
389650,2015
389650,2015
389650,2015
412380,1994
382850,2015
382850,2015
382850,2015
326017,2015
324680,2003
409510,2015
409510,2015
411100,2015
411100,2015
326018,2015
370730,2015
418070,2015
418070,2015
416290,2015
416290,2015
416130,2015
416130,2015
416130,2015
416130,2015
413470,2015
377160,2015
379559,2015
404150,2015
404150,2015
404150,2015
404150,2015
401450,2015
401450,2015
382467,2015
372310,2015
372310,2015
403180,2015
403180,2015
403180,2015
374830,2015
374830,2015
416080,2015
416080,2015
416080,2015
416080,2015
416080,2015
270230,2015
270230,2015
270230,2015
409180,2015
409180,2015
409180,2015
340700,2015
340700,2015
346261,2015
346261,2015
346260,2015
346260,2015
398980,2015
399021,2015
397960,2014
397960,2014
410340,2015
410340,2015
410340,2015
410340,2015
410340,2015
374420,2015
374420,2015
374420,2015
355020,2015
355020,2015
355020,2015
355020,2015
385360,2015
385360,2015
411420,2015
411420,2015
411420,2015
388472,2015
388472,2015
287980,2015
287980,2015
287980,2015
416640,2015
416640,2015
409380,2015
409380,2015
399020,2015
416170,2015
416170,2015
349231,2015
349231,2015
325979,2015
405520,2015
374990,2015
290530,2015
290530,2015
414260,2015
414260,2015
416350,2015
416350,2015
416350,2015
416750,2015
416750,2015
416750,2015
416750,2015
417160,2015
417160,2015
417160,2015
417160,2015
398530,2015
398530,2015
401170,2015
401170,2015
401170,2015
401170,2015
288260,2015
288260,2015
288260,2015
288260,2015
417230,2015
417230,2015
417230,2015
417230,2015
399890,2015
399890,2015
355950,2015
408930,2015
408930,2015
408930,2015
388410,2015
388410,2015
388410,2015
417380,2015
417380,2015
417380,2015
316370,2015
316370,2015
316370,2015
389470,1993
375600,2015
375600,2015
359620,1995
405650,2015
405650,2015
416340,2015
416340,2015
416340,2015
416340,2015
408730,2015
408730,2015
408730,2015
408730,2015
408730,2015
382468,2015
387020,2015
387020,2015
387020,2015
382210,2015
382210,2015
382910,2015
382910,2015
399660,2015
399660,2015
399660,2015
399660,2015
413052,2015
413052,2015
413052,2015
413052,2015
413051,2015
413051,2015
413051,2015
413051,2015
299600,2015
299600,2015
397570,2015
397570,2015
413050,2015
413050,2015
413050,2015
413050,2015
411390,2015
409690,2015
409690,2015
409690,2015
364700,2015
364700,2015
414080,2015
414080,2015
414080,2015
414080,2015
414080,2015
403120,2015
403120,2015
403120,2015
414640,2015
414640,2015
414680,2015
414680,2015
356960,2015
332620,2015
332620,2015
414470,2015
414470,2015
414470,2015
415750,2015
365880,2015
365880,2015
415220,2015
415220,2015
415220,2015
415220,2015
342540,2015
342540,2015
342540,2015
406780,2015
406780,2015
38400,1997
384690,2015
384690,2015
350990,2015
350990,2015
350990,2015
395960,2015
379750,2015
379750,2015
379750,2015
379750,2015
379750,2015
360620,2015
360620,2015
360620,2015
390970,2015
390970,2015
329440,2015
415890,2015
415890,2015
415890,2015
393170,2015
393170,2015
393170,2015
393170,2015
382390,2015
408120,2015
413510,2015
413510,2015
413510,2015
388070,2015
388070,2015
388070,2015
388070,2015
400470,2015
353270,2015
353270,2015
389150,2015
389150,2015
412140,2015
412140,2015
412140,2015
413840,2015
413840,2015
413840,2015
398630,2015
398630,2015
368590,2015
403040,2015
350800,2015
350800,2015
350800,2015
350800,2015
350800,2015
350800,2015
350800,2015
300580,2015
300580,2015
404240,2015
404240,2015
404240,2015
404240,2015
267784,2015
267784,2015
267784,2015
404420,2015
404420,2015
404420,2015
382350,2015
382350,2015
382350,2015
379552,2015
384110,2015
384110,2015
384110,2015
384110,2015
403455,2015
403455,2015
403455,2015
403457,2015
403457,2015
403457,2015
390920,2015
390920,2015
403451,2015
403451,2015
403451,2015
403454,2015
403454,2015
403454,2015
403453,2015
403453,2015
403453,2015
403450,2015
403450,2015
403450,2015
403452,2015
403452,2015
403452,2015
403456,2015
403456,2015
403456,2015
375320,2015
375320,2015
415330,2015
415330,2015
415330,2015
415330,2015
415390,2015
415390,2015
415390,2015
415390,2015
326016,2015
414520,2015
414520,2015
414520,2015
414520,2015
251290,2015
334790,2015
334790,2015
334790,2015
413760,2015
413760,2015
413760,2015
400841,2015
400841,2015
400841,2015
400841,2015
410430,2015
410430,2015
367480,2015
367480,2015
413060,2015
413060,2015
279640,2015
279640,2015
412930,2015
412930,2015
412930,2015
412930,2015
378790,2015
407020,2015
407020,2015
407020,2015
362360,2015
362360,2015
362360,2015
325300,2015
325300,2015
325300,2015
325300,2015
404630,2015
404630,2015
404630,2015
380950,2015
380950,2015
389740,2015
410910,2015
410910,2015
411570,2011
411570,2011
405470,2015
405470,2015
405470,2015
403860,2015
403860,2015
403860,2015
350770,2015
350770,2015
235540,2015
235540,2015
363890,2015
363890,2015
403870,2015
403870,2015
405920,2015
405920,2015
335190,2015
335190,2015
335190,2015
409590,2015
409590,2015
409590,2015
409590,2015
409590,2015
409590,2015
335700,2016
335700,2016
335700,2016
405610,2015
405610,2015
405610,2015
405610,2015
385600,2015
383690,2015
383690,2015
396960,2015
396960,2015
396960,2015
396960,2015
378630,2015
378630,2015
408750,2015
408750,2015
389870,2015
389870,2015
389870,2015
319050,2015
319050,2015
319050,2015
397020,2015
397020,2015
397020,2015
397020,2015
379548,2015
405730,2015
405730,2015
405730,2015
408280,2015
394850,2015
394850,2015
409090,2015
409090,2015
395410,2015
395410,2015
395410,2015
381671,2015
381671,2015
381671,2015
381671,2015
381671,2015
330280,2015
330280,2015
330280,2015
330280,2015
330280,2015
410710,2015
410710,2015
410710,2015
412480,2015
412480,2015
412480,2015
395920,2012
395920,2012
395920,2012
404080,2015
404080,2015
366220,2015
366220,2015
366220,2015
332330,2015
305840,2015
305840,2015
305840,2015
305840,2015
321350,2015
321350,2015
321350,2015
321350,2015
409610,2015
409610,2015
372960,2015
372960,2015
372960,2015
395170,2015
395170,2015
395170,2015
398000,2015
398000,2015
398000,2015
397330,1994
397330,1994
397330,1994
377900,2015
377900,2015
377900,2015
377900,2015
325971,2015
310060,2015
310060,2015
310060,2015
310060,2015
310060,2015
395160,2015
395160,2015
290300,2015
290300,2015
290300,2015
290300,2015
290300,2015
408990,2015
408990,2015
408990,2015
408710,2015
408710,2015
372780,2015
372780,2015
411150,2015
411150,2015
406540,2015
406540,2015
406560,2015
406560,2015
405460,2015
405460,2015
393240,2015
393240,2015
386390,2015
288000,2015
288000,2015
288000,2015
288000,2015
411860,2015
411860,2015
411860,2015
411860,2015
410210,2015
410210,2015
364640,2015
364640,2015
364640,2015
364640,2015
411060,2015
411060,2015
411060,2015
411060,2015
410770,2015
410770,2015
410770,2015
410770,2015
382462,2015
330450,2015
330450,2015
330450,2015
362930,2013
351300,2015
351300,2015
351300,2015
351300,2015
351300,2015
374240,2015
374240,2015
374240,2015
374240,2015
316965,2015
403780,2015
403780,2015
371510,2015
371510,2015
406490,2015
379520,2015
396090,2015
396090,2015
396090,2015
396590,2015
396590,2015
406480,2015
406150,2015
406150,2015
406150,2015
258658,2015
388450,2015
403460,2015
382400,2015
382400,2015
382400,2015
392620,2015
392620,2015
392620,2015
403220,2015
403220,2015
403220,2015
403220,2015
375820,2015
375820,2015
403190,2015
403190,2015
403190,2015
324390,2015
324390,2015
324390,2015
397460,2015
397460,2015
397460,2015
361360,2015
361360,2015
402840,2015
402840,2015
402840,2015
349840,2015
349840,2015
376870,2015
397550,2015
397550,2015
397550,2015
399730,2015
399730,2015
399730,2015
399730,2015
265750,2015
265750,2015
409210,2015
409210,2015
409210,2015
409210,2015
376110,2015
376110,2015
367820,2015
367820,2015
326010,2015
400822,2015
400822,2015
400822,2015
326011,2015
230070,2015
230070,2015
372950,2015
372950,2015
407230,2015
407230,2015
407230,2015
407230,2015
364260,2015
364260,2015
364260,2015
364260,2015
404030,2011
404030,2011
404030,2011
337570,2015
337570,2015
370220,2015
370220,2015
370220,2015
402390,2015
402390,2015
402390,2015
380140,2015
380140,2015
380140,2015
380140,2015
381260,2015
381260,2015
406040,2015
401280,2015
401280,2015
401280,2015
406840,2015
409370,2015
409370,2015
398520,2015
398520,2015
398520,2015
404270,2015
404270,2015
404270,2015
404270,2015
337320,2015
337320,2015
337320,2015
261490,2015
261490,2015
398620,2015
398620,2015
397380,2015
397380,2015
348490,2015
348490,2015
348490,2015
325968,2015
302810,2018
302810,2018
302810,2018
302810,2018
302810,2018
397381,2015
397381,2015
319430,2015
319430,2015
319430,2015
319430,2015
407120,2015
407120,2015
407120,2015
407120,2015
408450,2015
407680,2015
407680,2015
407680,2015
406060,2015
406050,2015
374640,2015
374640,2015
374640,2015
326008,2015
399910,2015
399910,2015
399910,2015
326009,2015
407290,2015
403510,2015
403510,2015
354160,2015
401550,2015
401550,2015
353830,2015
406030,2015
406400,2015
406400,2015
406400,2015
352530,2015
352530,2015
330820,2015
330820,2015
405430,2015
399880,2015
382140,2015
382140,2015
382140,2015
382140,2015
382140,2015
382140,2015
402690,2015
402690,2015
389610,2015
389610,2015
389610,2015
389610,2015
375030,2015
375030,2015
397770,2013
367270,2015
367270,2015
367270,2015
403230,2015
403230,2015
403230,2015
364190,2015
325969,2015
395250,2015
395250,2015
401860,2015
401860,2015
370460,2015
312920,2015
377430,2015
377430,2015
377430,2015
377430,2015
403570,2015
403570,2015
319470,2015
319470,2015
343410,2015
303210,2015
303210,2015
392720,2015
392720,2015
379640,2014
379640,2014
403670,2015
402170,2015
402170,2015
300760,2015
300760,2015
300760,2015
300760,2015
374690,2015
374690,2015
344890,2015
344890,2015
344890,2015
344890,2015
344890,2015
344890,2015
344890,2015
344890,2015
344890,2015
395560,2015
404050,2015
370480,2015
370480,2015
384840,2015
384840,2015
384840,2015
360680,2015
360680,2015
360680,2015
384590,2015
384590,2015
397740,2015
397740,2015
406650,2015
406650,2015
349020,2015
349020,2015
349020,2015
399000,2013
399000,2013
403070,2015
403070,2015
403080,2015
403080,2015
400842,2015
400842,2015
400842,2015
400842,2015
400840,2015
400840,2015
400840,2015
400840,2015
388060,2015
388060,2015
348280,2015
348280,2015
405130,2015
405130,2015
405130,2015
405130,2015
405130,2015
348470,2015
370240,2015
404860,2015
404860,2015
310470,2015
310470,2015
293600,2015
293600,2015
404840,2015
404840,2015
399920,2015
399920,2015
388360,2015
388360,2015
388360,2015
371220,2015
371220,2015
371220,2015
399140,2015
399140,2015
339910,2015
339910,2015
339910,2015
398160,2015
398160,2015
390740,2015
390740,2015
397210,2015
400160,2015
400160,2015
385890,2015
385890,2015
385890,2015
385890,2015
385890,2015
385890,2015
402850,2015
402850,2015
402850,2015
394420,2015
394420,2015
394420,2015
394423,2015
394423,2015
394423,2015
394410,2015
394410,2015
394410,2015
400820,2015
400820,2015
400820,2015
405260,2015
405260,2015
229810,2015
229810,2015
394421,2015
394421,2015
394421,2015
367430,2015
367430,2015
367430,2015
367430,2015
395520,2015
395520,2015
395520,2015
395520,2015
406100,2015
406100,2015
406100,2015
406100,2015
397270,2015
392940,2015
392940,2015
392940,2015
392940,2015
392940,2015
382120,2015
382120,2015
399040,2015
399040,2015
374060,2015
374060,2015
374060,2015
386560,2015
386560,2015
389310,2015
389310,2015
389310,2015
406090,2018
406090,2018
334781,2015
334781,2015
334781,2015
403660,2015
403660,2015
381010,2015
381010,2015
381010,2015
384090,2015
384090,2015
384090,2015
384090,2015
384090,2015
356200,2015
356200,2015
356200,2015
381780,2015
381780,2015
381780,2015
399860,2015
369150,2015
369150,2015
397970,2012
397970,2012
400110,2015
400110,2015
400110,2015
339640,2015
339640,2015
339640,2015
382890,2015
400660,2015
400660,2015
400660,2015
349760,2015
349760,2015
349760,2015
349760,2015
349760,2015
349760,2015
276730,2015
276730,2015
396640,2015
396640,2015
396640,2015
396640,2015
404460,2015
404460,2015
404460,2015
404460,2015
370170,2015
370170,2015
378505,2015
307590,2015
307590,2015
236690,2015
236690,2015
377250,2015
377250,2015
377250,2015
377250,2015
383950,2013
383950,2013
404480,2015
404480,2015
404480,2015
404480,2015
404480,2015
404480,2015
379550,2015
379230,2015
381850,2015
381850,2015
381850,2015
373600,2015
373600,2015
395530,2015
395530,2015
391440,2015
391440,2015
391440,2015
391440,2015
373610,2015
373610,2015
373620,2015
373620,2015
404450,2015
373630,2015
373630,2015
402190,2015
402190,2015
402190,2015
334100,2015
334100,2015
334100,2015
334100,2015
402890,2015
402890,2015
402890,2015
297080,2015
297080,2015
297080,2015
403090,2011
403090,2011
403090,2011
403100,2013
403100,2013
403100,2013
398710,2015
398710,2015
398710,2015
387120,2015
387120,2015
401560,2015
401560,2015
401560,2015
394080,2015
394080,2015
394080,2015
394080,2015
401840,2015
401840,2015
378770,2015
396910,2015
278510,2015
397980,2015
397980,2015
388430,2015
388430,2015
383780,2015
400710,2015
400710,2015
396690,2015
396690,2015
396690,2015
383450,2015
383450,2015
383450,2015
393600,2015
393600,2015
393600,2015
367600,2015
367600,2015
367600,2015
312280,2015
312280,2015
312280,2015
312280,2015
345690,2015
345690,2015
345690,2015
399790,2015
399790,2015
399790,2015
400790,2012
400790,2012
382090,2015
382090,2015
382090,2015
375160,2015
363040,2015
363040,2015
363040,2015
371530,2015
371530,2015
371530,2015
391490,2015
391490,2015
391490,2015
391490,2015
395890,2015
339393,2015
379235,2015
393831,2015
393831,2015
393830,2015
393830,2015
357480,2015
357480,2015
297740,2015
297740,2015
363940,2015
363940,2015
400770,2015
400400,2015
400400,2015
400400,2015
400400,2015
400400,2015
400400,2015
378501,2015
401420,2015
401420,2015
401420,2015
384120,2015
384120,2015
384120,2015
397123,2015
397123,2015
397123,2015
397123,2015
397124,2015
397124,2015
397124,2015
397124,2015
397125,2015
397125,2015
397125,2015
397125,2015
397126,2015
397126,2015
397126,2015
397126,2015
399900,2015
399900,2015
399900,2015
393150,2015
393150,2015
357910,2015
357910,2015
357910,2015
357910,2015
357910,2015
357910,2015
340370,2015
340370,2015
364328,2015
360080,2015
392880,2015
392880,2015
392880,2015
350560,2015
350560,2015
350560,2015
392900,2015
392900,2015
392900,2015
252110,2015
252110,2015
252110,2015
379530,2015
379530,2015
379530,2015
391250,2015
391250,2015
391250,2015
392420,2015
392420,2015
392420,2015
384000,2015
384000,2015
384000,2015
344770,2015
322910,2015
322910,2015
322910,2015
397230,2015
397230,2015
390610,2015
390610,2015
393510,2015
393510,2015
397120,2015
397120,2015
397120,2015
397120,2015
359050,2015
359050,2015
359050,2015
318020,2015
325952,2015
387980,2015
387980,2015
387980,2015
393660,2015
393660,2015
393660,2015
393660,2015
387981,2015
387981,2015
387981,2015
374500,2015
374500,2015
399230,2015
399230,2015
399230,2015
399230,2015
399230,2015
387840,2015
387840,2015
387840,2015
398911,2015
398911,2015
398911,2015
398911,2015
365820,2015
323460,2015
363253,2015
363253,2015
363253,2015
395910,2010
305820,2015
305820,2015
385440,2015
385440,2015
385440,2015
385440,2015
397800,2015
397800,2015
379547,2015
360840,2015
360840,2015
398640,2015
398640,2015
398640,2015
385830,2015
385830,2015
385830,2015
385830,2015
397830,2015
397830,2015
397830,2015
397830,2015
365750,2015
392820,2015
392820,2015
388620,2014
388620,2014
388620,2014
388050,2015
388050,2015
397690,2015
397690,2015
397780,2015
397780,2015
314410,2015
314410,2015
314410,2015
314410,2015
350710,2015
350710,2015
350710,2015
395400,2015
395400,2015
395400,2015
395400,2015
396530,2015
396530,2015
398460,2015
398460,2015
398460,2015
398900,2015
398900,2015
398900,2015
396780,2015
396780,2015
333290,2015
333290,2015
394550,2015
394550,2015
377550,2015
377550,2015
377550,2015
286750,2004
286750,2004
286750,2004
294590,2004
294590,2004
377070,1994
294730,2004
294730,2004
294730,2004
318794,2015
387982,2015
387982,2015
387982,2015
395700,2015
395700,2015
368050,2015
368050,2015
368050,2015
360580,2015
360580,2015
360580,2015
360580,2015
290340,2015
290340,2015
290340,2015
290340,2015
398110,2015
398110,2015
398110,2015
398110,2015
388800,2015
388800,2015
385330,2015
385330,2015
396990,2015
396990,2015
397500,2015
397500,2015
397500,2015
397500,2015
392670,2015
392670,2015
340830,2015
340830,2015
340830,2015
362140,2015
362140,2015
362140,2015
362140,2015
298360,2007
298360,2007
298360,2007
368450,2015
368450,2015
376150,2015
376150,2015
376150,2015
398920,2015
398920,2015
397200,2015
397200,2015
397200,2015
399430,2015
399430,2015
385490,2015
385490,2015
385490,2015
385490,2015
346300,2015
346300,2015
346300,2015
346300,2015
380150,2015
398960,2015
398960,2015
398960,2015
398960,2015
365930,2015
365930,2015
366040,2015
366040,2015
366040,2015
397700,2015
397700,2015
397700,2015
369400,2015
369400,2015
369400,2015
369400,2015
268870,2015
268870,2015
268870,2015
356890,2015
356890,2015
356890,2015
356520,2015
356520,2015
363240,2015
363240,2015
363240,2015
386050,2015
386050,2015
347660,2015
347660,2015
347660,2015
390880,2015
390880,2015
390880,2015
390880,2015
381910,2015
381910,2015
387970,2015
387970,2015
387970,2015
293460,2015
293460,2015
293460,2015
330390,2015
396820,2015
355500,2015
355500,2015
355500,2015
355500,2015
355500,2015
355500,2015
337350,2015
337350,2015
337350,2015
385060,2015
385060,2015
385060,2015
393980,2015
363440,2015
394770,2015
359310,2015
359310,2015
359310,2015
359310,2015
325370,2015
325370,2015
325370,2015
325370,2015
356570,2015
356570,2015
356570,2015
378100,2015
378100,2015
332530,2015
332530,2015
308173,2015
308173,2015
308173,2015
310490,2015
310490,2015
364060,2015
364060,2015
391210,2015
391210,2015
391460,2015
391460,2015
391460,2015
359390,2015
354810,2015
369080,2015
369080,2015
369080,2015
369080,2015
369080,2015
361680,2015
361680,2015
361680,2015
346940,2015
346940,2015
346940,2015
346940,2015
369380,2015
369380,2015
369380,2015
388440,2015
388440,2015
388440,2015
390630,2015
390630,2015
390630,2015
387160,2015
387160,2015
387160,2015
388010,2015
388010,2015
388010,2015
394390,2015
394390,2015
365120,2015
365120,2015
365120,2015
391000,2015
391000,2015
391000,2015
391000,2015
391000,2015
373120,2015
373120,2015
373120,2015
373120,2015
373120,2015
290490,2015
290490,2015
388420,2015
391470,2015
391470,2015
391470,2015
391080,2015
363980,2015
363980,2015
363670,2015
336220,2015
336220,2015
336220,2015
336220,2015
314070,2015
314070,2015
314070,2015
388720,2015
388720,2015
388720,2015
354920,2013
396230,2015
396230,2015
396250,2015
396250,2015
381170,2015
381170,2015
381170,2015
325953,2015
325963,2015
275800,2015
384570,2015
384570,2015
384570,2015
308560,2015
308560,2015
393950,2015
393950,2015
325790,2015
325790,2015
325790,2015
392660,2015
392660,2015
392660,2015
343990,2015
343990,2015
352010,2015
352010,2015
352010,2015
394050,2015
394050,2015
394050,2015
335820,2015
335820,2015
335820,2015
335820,2015
391170,2015
391170,2015
391340,2015
391340,2015
391340,2015
392920,2015
392920,2015
392920,2015
392920,2015
377200,2015
377200,2015
377200,2015
384920,2015
384920,2015
384920,2015
384920,2015
383590,2015
373730,2015
373730,2015
370160,2015
370160,2015
348810,2015
348810,2015
348810,2015
348810,2015
389630,2015
389630,2015
315130,2015
315130,2015
337700,2015
337700,2015
337700,2015
337700,2015
352840,2015
352840,2015
363510,2015
363510,2015
363510,2015
363510,2015
363510,2015
363510,2015
365770,2015
365770,2015
372800,2015
372800,2015
372800,2015
372800,2015
372800,2015
372800,2015
384360,2015
384360,2015
377520,2015
356250,2015
356250,2015
363580,2015
393640,2015
393640,2015
349460,2015
349460,2015
349460,2015
349460,2015
349460,2015
357070,2015
357070,2015
258648,2015
389930,2015
389930,2015
356050,2015
356050,2015
376130,2015
376130,2015
325955,2015
277761,2015
382410,2015
382410,2015
382410,2015
372560,2006
360390,2015
360390,2015
372830,2015
372830,2015
372830,2015
278420,2015
278420,2015
278420,2015
386700,2010
386700,2010
386700,2010
352750,2014
352750,2014
352750,2014
352750,2014
393025,2015
393025,2015
393024,2015
393024,2015
393040,2015
393040,2015
393021,2015
393021,2015
393042,2015
393042,2015
393026,2015
393026,2015
393041,2015
393041,2015
393043,2015
393043,2015
393350,2015
393350,2015
393350,2015
389250,2008
389250,2008
387450,2015
387450,2015
340250,2015
368770,2015
368770,2015
368770,2015
355900,2015
355900,2015
326001,2015
370200,2015
370200,2015
389680,2015
389680,2015
354560,2015
354560,2015
389690,2015
389690,2015
367350,2015
367350,2015
360650,2015
360650,2015
378270,2015
378270,2015
370700,2015
370700,2015
370700,2015
370700,2015
377310,2015
377310,2015
352580,2015
352580,2015
334260,2015
373970,2015
373970,2015
229580,2015
229580,2015
384710,2015
384710,2015
386420,2015
386420,2015
321390,2015
321390,2015
321390,2015
321390,2015
321390,2015
321390,2015
321390,2015
320340,2015
320340,2015
320340,2015
320340,2015
384226,2015
384226,2015
384226,2015
384227,2015
384227,2015
384227,2015
386630,2015
355190,2015
355190,2015
355190,2015
372270,2015
372270,2015
372270,2015
372270,2015
384225,2015
384225,2015
384225,2015
365020,2015
365020,2015
365020,2015
389620,2015
389620,2015
365150,2015
360550,2015
373690,2015
372660,2015
390760,2015
390760,2015
390760,2015
362410,2015
362410,2015
384910,2011
384910,2011
384910,2011
391270,2014
391270,2014
391270,2014
226100,2015
226100,2015
226100,2015
226100,2015
385690,2015
385690,2015
385690,2015
275139,2015
275138,2015
336680,2015
336680,2015
336680,2015
336680,2015
356560,2014
356560,2014
356560,2014
356560,2014
386460,2015
386460,2015
386460,2015
374390,2015
374390,2015
374390,2015
374390,2015
374390,2015
391070,2015
391070,2015
391070,2015
371310,2017
371310,2017
371310,2017
391410,2015
391410,2015
391410,2015
391410,2015
364850,2016
364850,2016
364850,2016
364850,2016
391160,2015
391160,2015
391160,2015
282780,2015
282780,2015
282780,2015
379380,2015
379380,2015
379380,2015
382320,2015
382320,2015
382320,2015
313810,2015
313810,2015
313810,2015
388300,2015
388300,2015
387810,2015
383700,2015
383700,2015
329920,2015
329920,2015
389900,2000
389900,2000
377890,2011
377890,2011
377890,2011
375480,2015
375480,2015
375480,2015
375480,2015
375480,2015
381792,2015
381792,2015
381792,2015
381792,2015
381792,2015
381792,2015
379232,2015
379240,2015
266931,2015
266931,2015
356670,2015
356670,2015
356670,2015
356670,2015
390910,2015
390910,2015
390910,2015
383960,2015
383960,2015
358030,2014
358030,2014
299580,2017
299580,2017
299580,2017
299580,2017
359781,2015
359781,2015
320140,2015
320140,2015
320140,2015
320140,2015
320140,2015
389570,2015
389570,2015
389400,2013
379990,2015
379990,2015
379990,2015
379990,2015
387280,2015
387280,2015
387280,2015
387280,2015
316010,2015
316010,2015
377710,2015
377710,2015
376990,2015
369110,2015
369110,2015
369110,2015
385580,2015
356790,2015
356790,2015
341030,2015
341030,2015
355740,2015
355740,2015
355740,2015
355740,2015
345390,2015
352220,2015
352220,2015
387430,2015
387430,2015
387430,2015
314560,2015
314560,2015
314560,2015
314560,2015
385721,2015
383750,2015
383750,2015
383750,2015
387850,2011
333814,2015
333814,2015
380790,2015
380790,2015
343280,2015
343280,2015
343280,2015
343280,2015
343280,2015
364510,2015
364510,2015
364510,2015
344120,2015
385700,2015
385700,2015
364690,2015
364690,2015
364690,2015
386090,2015
386090,2015
375790,2015
375790,2015
375790,2015
364020,2015
364020,2015
389270,2015
389270,2015
387790,2015
387780,2015
378660,2015
387770,2015
387800,2015
306392,2015
306392,2015
306392,2015
312780,2015
312780,2015
375850,2015
375850,2015
375850,2015
375850,2015
343596,2015
343599,2015
343597,2015
343598,2015
333812,2015
333812,2015
327060,2015
327060,2015
327500,2015
327500,2015
369420,2015
369420,2015
384210,2015
384210,2015
368600,1996
368600,1996
382920,2015
382920,2015
373000,2015
388280,2015
388280,2015
388280,2015
295910,2015
295910,2015
358470,2015
358470,2015
358470,2015
352200,2015
378530,2015
378530,2015
378530,2015
378530,2015
389970,2015
389970,2015
352186,2015
379231,2015
334773,2015
334773,2015
334773,2015
337130,2014
368710,2015
368710,2015
368710,2015
375010,2015
375010,2015
372150,2015
372150,2015
372150,2015
361500,2015
361500,2015
385150,2015
385150,2015
385150,2015
383530,2015
383530,2015
284220,2015
284220,2015
387960,2015
387960,2015
387960,2015
386520,2015
386520,2015
296550,2015
296550,2015
331500,2015
331500,2015
383730,2015
347400,2015
347400,2015
347400,2015
347400,2015
347400,2015
347400,2015
347400,2015
386880,2015
386880,2015
386880,2015
386880,2015
356730,2015
356730,2015
356730,2015
356730,2015
362810,2015
362810,2015
364329,2015
381800,2015
381800,2015
363351,2015
363351,2015
363351,2015
363351,2015
354330,2015
354330,2015
354330,2015
364322,2015
373940,2015
373940,2015
373940,2015
354331,2015
354331,2015
354331,2015
317820,2015
317820,2015
368890,2015
368890,2015
372940,2015
372940,2015
385270,2015
385270,2015
385270,2015
385270,2015
385270,2015
385270,2015
385860,2015
385860,2015
376820,2015
376820,2015
369060,2015
369060,2015
369060,2015
376120,2015
376120,2015
376120,2015
376120,2015
376120,2015
376120,2015
376120,2015
376120,2015
376120,2015
376120,2015
384680,2015
384680,2015
358810,2015
358810,2015
358810,2015
378480,2015
378480,2015
378480,2015
378480,2015
378480,2015
378480,2015
325951,2015
387880,2015
387880,2015
387880,2015
312440,2015
385070,2015
385070,2015
385070,2015
381130,2015
381130,2015
381130,2015
352850,2015
352850,2015
352850,2015
352850,2015
352850,2015
333640,2015
333640,2015
333640,2015
333640,2015
333640,2015
370090,2015
293160,2015
293160,2015
293160,2015
293160,2015
383630,2015
383630,2015
383630,2015
381791,2015
381791,2015
381791,2015
381791,2015
381791,2015
381791,2015
364350,2014
364350,2014
373390,2015
373390,2015
373390,2015
365350,2015
365350,2015
365350,2015
365350,2015
374630,2011
374630,2011
324760,2015
324760,2015
368880,2015
368880,2015
348950,2014
385640,2015
385640,2015
382510,2015
382510,2015
350150,2015
350150,2015
350150,2015
385650,2015
385650,2015
370510,2015
370510,2015
370510,2015
370510,2015
370510,2015
370510,2015
370510,2015
370510,2015
370510,2015
356910,2015
375170,2015
375170,2015
375170,2015
351050,2015
351050,2015
364327,2015
352188,2015
341550,2015
341550,2015
379320,2015
379320,2015
333490,2015
333490,2015
385540,2015
385540,2015
373980,2015
373980,2015
323380,2015
323380,2015
323380,2015
323380,2015
323380,2015
370540,2010
370540,2010
370920,2015
370920,2015
381200,2013
381200,2013
381201,2012
381201,2012
304050,2015
304050,2015
304050,2015
304050,2015
304050,2015
304050,2015
265590,2015
265590,2015
265590,2015
265590,2015
380231,2015
380231,2015
380231,2015
380231,2015
380231,2015
380231,2015
352184,2015
327520,2015
327520,2015
327520,2015
325954,2015
254820,2000
385400,2015
385400,2015
385400,2015
385400,2015
384980,2015
384980,2015
384980,2015
384980,2015
254840,2004
385160,2015
385160,2015
385230,2015
385230,2015
385230,2015
355440,2015
355440,2015
365260,2015
365260,2015
384950,2015
384950,2015
379340,2015
349230,2015
349230,2015
349140,2015
349140,2015
344440,2011
344440,2011
366960,2015
366960,2015
378510,2015
378510,2015
378510,2015
378510,2015
378510,2015
378510,2015
352185,2015
352187,2015
366350,2015
352189,2015
352991,2015
352991,2015
352991,2015
352991,2015
383100,1997
351510,2015
351510,2015
351510,2015
274230,2015
274230,2015
376700,2015
376700,2015
376700,2015
376700,2015
376700,2015
380550,2015
380550,2015
372380,2015
372380,2015
372380,2015
252130,2015
252130,2015
252130,2015
318793,2015
246760,2015
246760,2015
246760,2015
246760,2015
242130,2015
242130,2015
242130,2015
369580,2015
382170,2015
382170,2015
382170,2015
379590,2015
294040,2015
294040,2015
294040,2015
294040,2015
294040,2015
300400,2015
383190,2015
383190,2015
352700,2015
352700,2015
352700,2015
352700,2015
345440,2015
345440,2015
345440,2015
366930,2015
366930,2015
354230,2015
354230,2015
300570,2015
300570,2015
382180,2015
382180,2015
369040,2015
369040,2015
369040,2015
369040,2015
369040,2015
369040,2015
