id,genres,playtime_forever
336610,Action,11489.0
336700,Casual,74468.0
314160,Simulation,1372575.0
334270,Indie,1989.0
323220,Action,60623.0
312600,RPG,4165.0
333260,Adventure,921.0
335570,Indie,1.0
222420,Action,23133.0
337450,Casual,3.0
336090,Action,15462.0
320430,Casual,1071.0
325870,Action,5036.0
331980,Adventure,7818.0
302570,Action,21.0
257510,Action,633971.0
319140,Action,1569.0
335330,Action,167606.0
330620,Indie,7271.0
325150,Action,5876.0
294810,Action,115493.0
336930,Action,50.0
277680,Casual,11598.0
323490,Adventure,34017.0
317040,Action,18335.0
335890,Indie,207.0
335790,Action,17048.0
283840,Action,4512.0
283820,Action,774.0
333430,Adventure,391.0
317840,Action,82.0
318690,Action,232.0
289690,Action,35285.0
332070,Adventure,179134.0
244770,Action,648654.0
239840,Indie,205492.0
337040,Indie,13399.0
315320,Action,1307.0
333880,Casual,7609.0
335440,Action,0.0
331650,Action,3015.0
250560,Indie,110312.0
326630,Simulation,4076.0
330990,Adventure,8565.0
325860,Action,3065.0
312400,Strategy,39.0
329690,Adventure,3657.0
321950,Action,19215.0
288120,Adventure,21237.0
265670,Adventure,8176.0
335900,Adventure,13018.0
300620,Adventure,336.0
325470,Strategy,7889.0
280320,Casual,48297.0
310460,Adventure,3301.0
331220,Action,5387.0
314220,Action,2419.0
335210,Adventure,25.0
286260,Adventure,26935.0
314300,Action,662.0
333540,Indie,917.0
327490,Animation &amp; Modeling,81.0
315080,Indie,3281.0
241560,Action,1132546.0
320400,Casual,3978.0
330840,Adventure,856386.0
205020,Adventure,6420.0
332710,Indie,14039.0
328500,Indie,26310.0
297350,Adventure,1235.0
328830,Action,850.0
336010,Racing,2783.0
288670,Adventure,539.0
317440,Action,17358.0
310790,Action,43796.0
330830,Adventure,1155721.0
326720,Action,2771.0
333870,Indie,735.0
334710,Action,4995.0
266150,Action,155602.0
230310,Action,12480.0
319210,Adventure,63.0
323780,Simulation,1016.0
312370,Strategy,32685.0
273860,Simulation,38.0
331670,Casual,218732.0
266980,Adventure,0.0
257260,Adventure,606.0
327010,Action,551.0
292480,Action,10841.0
263480,Action,10422.0
332150,Action,325.0
262470,Action,8370.0
331920,Simulation,1353.0
324750,Adventure,6265.0
331290,Action,42.0
326590,Action,253.0
321560,Action,2343.0
328600,Strategy,27111.0
282070,Adventure,1744547.0
296570,RPG,44614.0
306020,Action,615004.0
269530,Action,2051.0
331470,Adventure,126971.0
303690,Action,10612.0
310880,Simulation,7190.0
256030,Indie,15530.0
333220,Indie,14538.0
327310,Action,12396.0
310640,Simulation,12.0
330350,Action,35483.0
332360,Animation &amp; Modeling,37206.0
316600,Action,14732.0
325420,Action,26941.0
326730,Adventure,6659.0
328680,Casual,7241.0
298930,Adventure,187.0
332480,Action,12006.0
324510,Action,4857.0
312420,Strategy,708.0
312310,Action,1.0
305960,Action,2959.0
298850,Adventure,4114.0
298160,Casual,133229.0
324420,Indie,8417.0
296510,Action,7045.0
322930,Indie,40.0
332800,Indie,298056.0
293440,Action,2322.0
289650,Action,1007722.0
294860,Action,949243.0
305880,Adventure,0.0
204630,Action,188488.0
313690,Action,560102.0
330470,Indie,3531.0
253290,Action,24732.0
329680,Simulation,11.0
306370,Simulation,166.0
328310,Simulation,52.0
321800,Adventure,47969.0
320670,Adventure,5670.0
328990,Indie,26.0
326990,Action,775.0
319970,Adventure,12569.0
265300,Action,273139.0
328900,Simulation,3992.0
328920,Simulation,144.0
270490,Adventure,11337.0
284140,Action,3098.0
327440,Action,1812.0
308270,Simulation,6134.0
310110,Action,13252.0
328930,Simulation,33.0
318100,Action,25642.0
209650,Action,727347.0
274940,Action,934156.0
284730,Adventure,15159.0
326130,Casual,19.0
328080,Indie,9718.0
274620,Action,13618.0
325320,Adventure,5497.0
249050,Adventure,740548.0
321980,Action,3832.0
324610,Adventure,452.0
320790,Action,5591.0
317360,Action,509218.0
285980,Action,6679.0
65980,Strategy,2994359.0
318430,Adventure,98582.0
317020,Casual,675.0
317030,Adventure,10627.0
328440,Strategy,1.0
328450,Strategy,138.0
328460,Action,32.0
328470,Action,937.0
327910,Action,839.0
308420,Action,131256.0
322040,Action,0.0
329480,Action,7.0
317610,Action,5611.0
329000,Adventure,344.0
311170,Casual,2876.0
320120,Indie,5191.0
314540,Adventure,65.0
327940,Adventure,10.0
327930,Adventure,2164.0
327920,Adventure,115.0
250580,Action,133590.0
326180,Adventure,27106.0
248610,Action,304024.0
323700,Casual,430.0
256010,Indie,9377.0
320840,Action,10212.0
328550,Indie,505.0
292370,Indie,25835.0
284460,Action,45494.0
314980,Indie,37810.0
223410,Indie,21143.0
328430,Adventure,71.0
221180,Indie,20080.0
311910,Simulation,2323.0
262000,Adventure,2382.0
315070,Casual,15285.0
251730,Adventure,324689.0
327650,Casual,5665.0
327860,Action,71306.0
201210,Free to Play,128112.0
261640,Action,10128321.0
325160,Adventure,1146.0
307690,Action,824308.0
262210,Action,15185.0
315340,Action,1471.0
282680,Indie,711.0
251170,Adventure,214332.0
245300,Action,13764.0
286880,Action,4543.0
301760,Action,1784.0
214490,Action,975281.0
301830,Action,37.0
300820,Action,1550.0
301980,Action,3369.0
292120,RPG,855939.0
323730,Adventure,0.0
293660,Adventure,6996.0
307570,Adventure,3048.0
327390,Adventure,1043.0
327380,Adventure,235.0
327400,Adventure,1360.0
321920,Action,10409.0
302510,Action,333612.0
325110,Casual,227.0
313470,Indie,5562.0
297860,Action,24667.0
318950,Action,523.0
315440,Action,7591.0
316030,Action,3650.0
318740,Adventure,58.0
311770,Action,31670.0
316260,Action,5781.0
318660,Casual,146.0
325910,Animation &amp; Modeling,5809.0
321830,Action,18163.0
272300,Utilities,70.0
312720,Casual,9726.0
258970,Action,412733.0
295490,Action,9954.0
299020,Casual,0.0
289930,Casual,42484.0
324850,Action,1.0
324830,Action,2.0
315670,Action,1758.0
321940,Action,12.0
317510,Action,15815.0
294460,Action,10014.0
323610,Simulation,73198.0
302440,Simulation,499.0
258520,Adventure,87437.0
320320,Action,1512.0
296630,Action,947.0
321290,Simulation,9174.0
321410,Simulation,17351.0
236150,Action,171084.0
253330,Action,17862.0
278620,Action,15372.0
263020,Action,45008.0
305050,Action,45610.0
316480,Adventure,2605.0
282030,Action,14593.0
299660,Action,9239.0
311140,Action,4714.0
321150,Adventure,37255.0
298840,Adventure,3288.0
306700,Action,6015.0
323260,Casual,0.0
282440,Action,1034892.0
323280,Casual,489.0
312750,RPG,70228.0
263860,Indie,15629.0
311250,Action,13813.0
301610,Design &amp; Illustration,50090.0
300550,Adventure,448541.0
320970,Casual,393.0
321840,Adventure,11527.0
257690,Adventure,6353.0
292630,Adventure,37148.0
306640,Strategy,1118.0
302610,Action,65356.0
312360,Simulation,2364.0
320630,Adventure,5524.0
319850,Casual,12118.0
315480,Action,1002.0
302180,Adventure,1380.0
304410,Casual,119998.0
306550,Indie,21039.0
307170,Action,25996.0
301380,Adventure,6664.0
294830,Simulation,823.0
304730,Casual,140995.0
266430,Casual,415970.0
310080,Casual,92398.0
318570,Indie,6599.0
313590,Action,5123.0
265550,Action,788425.0
257730,Free to Play,609582.0
308580,Action,4042.0
317710,Action,24288.0
306520,Racing,393.0
315600,Racing,11142.0
269590,Indie,2423.0
315740,Racing,493.0
246070,Adventure,38150.0
39520,Simulation,4749.0
271370,Simulation,1785.0
312050,Action,0.0
316660,Action,5006.0
292990,Strategy,2689.0
303680,Action,5339.0
261180,Action,533434.0
284850,Casual,26358.0
314420,Action,39903.0
315930,Indie,6044.0
295710,Free to Play,11508.0
303530,Indie,79.0
315850,Action,4677.0
313340,Casual,425388.0
272600,Adventure,9990.0
260550,Adventure,2397.0
285580,Action,35623.0
303510,Action,4644.0
303870,Action,92.0
249230,RPG,93480.0
297410,Action,4659.0
319510,Indie,411253.0
314340,Indie,1751.0
289520,RPG,68959.0
317720,Action,109.0
248530,Action,40807.0
317470,Action,372289.0
317760,Indie,562.0
316020,Action,71.0
290810,Early Access,2071.0
314200,Adventure,9894.0
312630,Indie,23926.0
45760,Action,3461792.0
288610,Casual,0.0
314760,Indie,1075.0
293500,Adventure,57213.0
314470,Indie,4359.0
268650,Action,1365977.0
288020,Action,6472.0
315260,Action,9614.0
314770,Indie,10.0
283580,Simulation,92.0
295550,Free to Play,202151.0
308040,Action,14845.0
305260,Free to Play,429506.0
311680,Adventure,17939.0
300610,Casual,2973.0
246880,Action,783.0
244590,Action,54892.0
265790,Adventure,8794.0
314570,Action,4637.0
313140,Adventure,5812.0
286140,Adventure,1736.0
275510,Strategy,8279.0
293540,Action,263544.0
307010,Adventure,5849.0
296470,Indie,451708.0
315240,Education,25.0
291930,Simulation,3057.0
313360,Adventure,4707.0
287340,Racing,29853.0
315610,Action,2445.0
288880,Action,15068.0
264140,Adventure,1016634.0
298600,Action,81388.0
292400,Adventure,2913.0
279280,Audio Production,0.0
290380,Casual,1686.0
311870,Action,21822.0
311060,RPG,2482.0
274290,Adventure,103766.0
314120,Indie,1.0
299720,Casual,50380.0
233980,Action,356495.0
314510,Adventure,314.0
298260,Adventure,95725.0
312210,Action,36047.0
274900,Action,186279.0
307190,Adventure,29384.0
308000,Action,16243.0
308320,Simulation,17.0
274250,Indie,38697.0
253150,Action,7760.0
308360,Casual,4455.0
302110,Adventure,883.0
295850,Adventure,4811.0
260530,Action,1433.0
299030,Action,11909.0
299050,Action,3237.0
271730,Action,12684.0
311190,Action,13426.0
307270,Indie,4757.0
264560,Adventure,10931.0
298820,Adventure,4521.0
284870,Adventure,20183.0
302870,Action,1347.0
308330,Adventure,922.0
313020,Adventure,43297.0
302650,Casual,5694.0
311980,Action,961.0
302970,Indie,3520.0
284200,Casual,10538.0
312300,Indie,8929.0
313330,Racing,19.0
313210,Action,591.0
255070,Action,82655.0
288630,Adventure,117.0
246720,Adventure,299.0
280740,Action,151027.0
267730,Indie,5083.0
277890,Action,50596.0
313870,Adventure,552.0
312150,Action,20945.0
312900,Action,2210.0
278640,Action,13877.0
288060,Adventure,6980.0
311800,Action,14652.0
305860,Design &amp; Illustration,7.0
265170,Action,14143.0
281840,Indie,207.0
262240,Action,6532.0
274010,Action,842.0
284180,Action,1915.0
302910,Action,151.0
306490,Simulation,5310.0
279990,Casual,5412.0
265120,Indie,36503.0
307560,Strategy,36.0
286770,Action,360.0
296770,Sports,31362.0
237310,Action,5058844.0
11480,Strategy,13146.0
305640,Indie,20791.0
301990,Casual,7780.0
304670,Casual,63492.0
306630,Simulation,978.0
307130,Action,15919.0
305070,Action,3689.0
308460,Indie,2069.0
268420,Adventure,2917824.0
285130,Casual,8803.0
306680,Casual,10982.0
275530,Action,21207.0
310970,Indie,798.0
244630,Action,97847.0
270590,Action,236.0
307070,Adventure,49418.0
291390,Action,2814.0
311080,Action,7796.0
260230,Adventure,265179.0
216260,Indie,950454.0
250760,Action,596523.0
255220,Racing,610447.0
238090,Action,1377071.0
269250,Indie,23353.0
299540,Indie,27740.0
280460,Action,5466.0
262830,Action,74674.0
305480,Adventure,6276.0
300300,Casual,17318.0
291330,Action,16827.0
307410,Sports,40.0
302350,Adventure,762.0
302330,Action,607.0
302370,Adventure,1.0
302340,Adventure,166.0
302360,Adventure,2.0
263280,Adventure,1331173.0
275670,Indie,104818.0
272470,Action,134148.0
307760,Simulation,2622.0
302310,Adventure,11526.0
277490,Action,21355.0
306410,Casual,41088.0
302320,Simulation,2168.0
297760,Racing,2902.0
266390,Casual,20827.0
298400,Action,7709.0
304150,Action,1553.0
287450,Simulation,1164848.0
287780,Indie,402.0
258070,Action,1895.0
285480,Strategy,7569.0
301540,Action,11626.0
296730,Action,4534.0
280540,Casual,2419.0
301300,Action,9579.0
116100,Indie,9492.0
303340,Action,2815.0
291710,Adventure,9491.0
285840,Action,61350.0
273740,Simulation,10.0
302160,Adventure,893.0
270630,Action,24307.0
302950,Adventure,4438.0
292380,Casual,52646.0
305390,Indie,1789.0
294700,Adventure,512.0
292840,Casual,222.0
292860,Casual,38.0
292300,Adventure,2094.0
302240,Action,650.0
294570,Adventure,855.0
302260,Action,83.0
287120,Action,59811.0
273620,Action,5137.0
285440,Action,23646.0
297750,Simulation,19979.0
298340,Action,1832.0
303390,Action,171535.0
287580,Simulation,57336.0
295750,Indie,2918.0
302250,Action,3533.0
283680,Action,37674.0
263080,Action,8059.0
301670,Adventure,118.0
289090,Adventure,35785.0
281580,Simulation,912.0
291430,Action,3806.0
233290,Action,212637.0
296050,Indie,57466.0
299500,Casual,6784.0
301220,Action,64.0
253710,Action,1394026.0
302080,Indie,12145.0
260790,Action,24248.0
224600,Action,4050364.0
293720,Action,208.0
299780,Adventure,9967.0
299840,Action,10990.0
302060,Indie,1749.0
281920,Action,5665.0
268220,Action,26215.0
250620,Action,46135.0
294550,Adventure,1159.0
292820,Adventure,718.0
294680,Adventure,831.0
292280,Adventure,125.0
292230,Design &amp; Illustration,59260.0
294140,Action,16586.0
261470,Simulation,126606.0
95400,Action,81675.0
243470,Action,2993133.0
239120,RPG,135049.0
295610,Action,342.0
268200,Action,27315.0
275610,Action,17905.0
277630,Simulation,5600.0
302490,Adventure,3484.0
300900,Indie,185.0
278360,Adventure,193783.0
291610,Indie,133.0
265830,Action,5928.0
296150,Action,294.0
297330,Casual,3003.0
301260,Casual,166.0
296650,Action,209.0
201810,Action,2496902.0
290320,Action,8773.0
237930,Action,576028.0
295250,Adventure,2645.0
284390,Adventure,11525.0
300970,Free to Play,101395.0
263700,Action,6796.0
239430,Action,29084.0
260330,Action,7449.0
285330,Simulation,106996.0
285310,Simulation,114654.0
262410,Free to Play,630819.0
263760,Action,889551.0
299420,Action,6253.0
291910,Action,16097.0
300220,Adventure,24187.0
255390,Adventure,8765.0
274310,Indie,186225.0
292570,Action,24125.0
284930,Action,11040.0
301750,Action,49724.0
282800,Indie,495619.0
292420,Action,748.0
291250,Action,2470.0
278080,Action,821951.0
296930,Action,24260.0
299110,Adventure,673.0
299150,Adventure,1120.0
237970,Adventure,768.0
296180,Action,596.0
299160,Adventure,1025.0
270150,Action,395330.0
225280,Action,83269.0
290970,Indie,6159.0
358260,Action,733.0
291050,Indie,20986.0
358380,Action,289.0
358400,Action,121.0
358370,Action,368.0
358340,Action,641.0
358390,Action,127.0
358350,Action,120.0
358320,Action,114.0
358360,Action,929.0
358410,Action,628.0
358230,Action,115.0
228180,Audio Production,400764.0
261510,Adventure,24488.0
251630,Indie,56880.0
244410,Indie,48059.0
286440,Action,65.0
268930,Adventure,2107.0
296850,Adventure,4505.0
358210,Action,324.0
297940,RPG,0.0
358300,Action,83.0
358200,Adventure,287.0
297210,Casual,5579.0
358220,Action,161.0
294650,Adventure,1570.0
296910,Action,87444.0
242720,Action,1483084.0
293680,Adventure,11915.0
294770,Action,943.0
273240,Action,16056.0
294790,Action,1509.0
294710,Adventure,472.0
292240,Adventure,4641.0
294580,Adventure,598.0
292780,Adventure,5497.0
264220,Action,9337.0
294530,Adventure,9716.0
283100,Action,2980.0
287100,Action,3307.0
284970,Action,145.0
242880,Action,321099.0
277500,Casual,19307.0
295870,Action,578.0
283350,Action,2311.0
291130,Action,18281.0
285350,Indie,494.0
358250,Action,1164.0
358270,Racing,1202.0
358290,Action,265.0
236430,Action,10014461.0
288750,Adventure,896.0
207230,Action,888680.0
275490,Action,79761.0
275470,Action,60031.0
296240,Adventure,14742.0
280140,Adventure,10319.0
280930,Action,23113.0
291070,Action,1747.0
296220,Adventure,6072.0
298020,Adventure,417.0
230840,Action,9470.0
281240,Adventure,360.0
294390,Adventure,558.0
256290,RPG,236978.0
295990,Strategy,5458.0
286520,Action,9.0
291190,Indie,4147.0
236930,Adventure,4013.0
245490,Racing,416187.0
297620,Action,65.0
278490,Adventure,2478.0
290440,Action,74.0
264440,Action,55.0
283180,Adventure,11653.0
293180,Action,89813.0
291030,Casual,16758.0
294230,Action,19189.0
273070,Indie,63410.0
286080,Action,115671.0
293200,Indie,368.0
243220,Indie,15268.0
292090,Casual,1004.0
250720,Action,1792.0
289820,Adventure,43.0
289840,Adventure,1538.0
250050,Action,13309.0
251060,Strategy,2462033.0
282400,Simulation,83269.0
276890,Action,19844.0
286120,RPG,61097.0
273590,Action,735.0
249550,Indie,14563.0
288970,Adventure,276.0
286660,Action,7892.0
288370,Action,15166.0
288830,Adventure,360.0
285160,Action,344004.0
289580,Strategy,2079.0
268810,Adventure,11821.0
288840,Adventure,850.0
291630,Adventure,845.0
291640,Adventure,206.0
205990,Strategy,65930.0
280910,Action,16036.0
292670,Adventure,1135.0
292660,Adventure,693.0
280200,Action,11.0
287070,Strategy,3121.0
280830,Casual,373.0
289400,Action,7559.0
289300,Action,22401.0
289420,RPG,7442.0
289260,Adventure,221.0
289500,Strategy,2700.0
286540,Adventure,1017.0
292060,Action,2556.0
286200,Adventure,14208.0
263740,Action,27961.0
288790,Adventure,248.0
283980,Adventure,12159.0
277460,Strategy,4015.0
277450,Strategy,17773.0
258590,Action,19594.0
289620,Action,2989.0
267340,Casual,16979.0
288710,Casual,193.0
286480,Adventure,489.0
283450,Casual,2074.0
281860,Action,10746.0
265240,Casual,1114.0
282530,Action,12001.0
280220,Indie,332426.0
276220,Casual,1623.0
283470,Casual,0.0
269810,Action,1686.0
276430,Casual,389.0
264520,Adventure,7647.0
276340,Casual,693.0
276240,Casual,20.0
276360,Casual,77.0
276300,Casual,0.0
279460,Sports,29.0
270550,Action,254549.0
264540,Action,25468.0
265990,Indie,15041.0
269490,Action,51384.0
265930,Casual,3810789.0
289050,Casual,7.0
281370,Indie,23049.0
267490,Action,39659.0
260570,Adventure,6147.0
227560,Action,38025.0
262610,Audio Production,808.0
278530,Adventure,97816.0
251210,Casual,8066.0
269010,Indie,10681.0
283490,Sports,2534.0
256370,Racing,143333.0
266130,Action,109971.0
269350,Adventure,1215.0
283000,Indie,29923.0
255340,Action,14322.0
243120,Action,83069.0
252230,Action,2340.0
281410,Action,3581.0
281820,Action,1290.0
209160,Action,794339.0
265950,Adventure,10034.0
281260,Action,304.0
283330,Action,1543.0
283430,Action,901.0
281350,Strategy,802.0
274560,Action,65094.0
280500,Action,2857.0
268400,Strategy,68875.0
271670,Action,25070.0
277870,Action,18878.0
273820,Simulation,958.0
263180,Adventure,63.0
283290,Action,63391.0
283390,Action,30762.0
266070,Action,83758.0
269050,Adventure,6880.0
278930,Action,14691.0
277110,Adventure,4840.0
277270,Adventure,4062.0
204530,Action,143888.0
275570,Action,26866.0
261880,Action,5417.0
263500,Action,162939.0
285520,Action,4265.0
276460,Casual,1.0
283410,Action,1436.0
283310,RPG,1245.0
281430,RPG,1005.0
266230,Indie,42912.0
243890,Education,13.0
277470,Adventure,19110.0
281390,Strategy,3844.0
285500,Action,26701.0
286810,Action,23715.0
262490,Animation &amp; Modeling,22425.0
286830,Action,5377.0
275080,Casual,22523.0
257790,Action,13026.0
257930,Indie,730.0
254460,Action,11178.0
254480,Action,5394.0
263620,Action,41651.0
270430,Action,18.0
285670,Action,5.0
236470,Action,1594.0
266250,Action,3516.0
264480,Action,634.0
277560,Casual,451.0
254700,Action,472052.0
239160,Action,1202415.0
261920,Utilities,2318.0
262080,Action,3872.0
267220,Action,177.0
266210,Indie,232218.0
262590,Indie,11211.0
264200,Action,840095.0
213670,Action,3360381.0
266110,Action,94242.0
277910,Adventure,1714.0
259450,Action,2671.0
278850,Action,0.0
235210,Action,102821.0
264280,Action,90446.0
273580,Action,1724.0
209060,Action,43546.0
271640,Action,41524.0
277540,Casual,107.0
261720,Adventure,289.0
263820,Action,23984.0
260380,Indie,865.0
251870,Adventure,104199.0
278460,Casual,117199.0
278890,Action,7470.0
233350,Action,33086.0
269290,Utilities,94754.0
273940,Simulation,12983.0
264340,Action,15369.0
261680,Adventure,4922.0
262980,Action,130.0
252430,Action,5125.0
259810,Action,2622.0
39210,Massively Multiplayer,7562552.0
264160,Action,53749.0
274480,Action,12214.0
219700,Free to Play,10717.0
252010,Action,48980.0
259740,Adventure,27847.0
244430,Adventure,21104.0
268890,Simulation,65671.0
262260,Action,24042.0
259720,Adventure,19804.0
271860,Indie,51236.0
254880,Strategy,5519.0
263420,Action,15728.0
252350,Action,40388.0
236130,Indie,19944.0
262690,Casual,32739.0
262450,Casual,16306.0
267530,Action,365149.0
266330,Action,12164.0
250260,Adventure,166755.0
269270,Action,18450.0
273570,Action,3012.0
272010,Adventure,4773.0
275290,Strategy,15187.0
275310,Simulation,0.0
273770,Simulation,13356.0
270090,Action,20159.0
265380,Action,9403.0
270770,Strategy,141.0
270790,Adventure,3938.0
268260,Casual,695.0
269470,Audio Production,64639.0
259870,Action,24409.0
271500,Action,4364.0
271520,Action,2.0
270950,Casual,7880.0
269430,Racing,3788.0
208090,Action,7398801.0
267940,Action,264.0
238750,RPG,198585.0
267960,Action,1335.0
272040,Casual,10587.0
259640,Action,5204.0
264460,Action,5051.0
263200,Action,56454.0
235320,Indie,8189.0
269610,Action,4214.0
266090,Adventure,762.0
246700,Action,74992.0
232790,Adventure,192331.0
255370,Action,41097.0
247430,Action,44953.0
249650,Indie,148332.0
264420,Design &amp; Illustration,133.0
237990,Indie,373695.0
261350,Adventure,5573.0
228380,Action,402053.0
257970,Indie,41074.0
262870,Simulation,1199.0
235460,Action,891896.0
267670,RPG,7606.0
270760,RPG,8046.0
263360,Action,36411.0
262770,Action,11976.0
270750,RPG,7989.0
263400,Adventure,30666.0
246420,Action,292989.0
263340,Action,2136.0
263680,Action,7421.0
263380,Adventure,9899.0
262550,Action,9769.0
264320,Adventure,15573.0
252150,Casual,61904.0
237950,Indie,12591.0
217100,Action,31383.0
261030,Adventure,1832366.0
259390,Action,39277.0
259430,Action,11108.0
235900,Web Publishing,93847.0
249590,Indie,38733.0
251830,Action,13326.0
257830,Adventure,32072.0
250340,Action,959444.0
221100,Action,36440994.0
239090,Action,7628.0
235620,Casual,31404.0
252530,Simulation,385683.0
252490,Action,81120416.0
253690,Action,10015.0
248860,Indie,261071.0
244890,Action,26208.0
267360,Action,7235.0
252270,Action,19707.0
265330,Adventure,8248.0
241660,Audio Production,15599.0
251690,Action,26062.0
39150,RPG,729564.0
252410,Action,197668.0
234330,Casual,865540.0
248650,Adventure,50432.0
263140,Adventure,938.0
253350,Action,6295.0
248970,Action,23881.0
258240,Indie,538.0
250360,Utilities,76566.0
243800,Action,57025.0
257650,Utilities,77069.0
248270,Casual,48.0
257670,Casual,8503.0
258880,Simulation,10125.0
267060,Casual,18030.0
247870,Indie,12185.0
258220,Action,16155.0
259130,Adventure,13998.0
259620,Action,26363.0
259550,Adventure,28180.0
231330,Action,42470.0
260930,Simulation,22997.0
253860,Strategy,3149.0
2870,Action,319095.0
224460,Adventure,43458.0
257350,RPG,414996.0
218130,Action,327094.0
242700,Action,1184788.0
253670,Animation &amp; Modeling,141.0
259890,Simulation,16448.0
259910,Simulation,6392.0
237760,Action,10556.0
258890,Indie,32765.0
252170,Action,19830.0
251530,Action,26424.0
257400,Animation &amp; Modeling,90757.0
260750,Adventure,4408.0
233190,Action,40927.0
233310,Indie,3213.0
252030,Action,74832.0
224260,Action,7945670.0
247580,Action,7034.0
247910,Action,441070.0
215100,Free to Play,301398.0
253880,Strategy,4661.0
259320,Action,747.0
65070,Racing,1140.0
255300,Adventure,19496.0
237470,Strategy,3970.0
238260,Free to Play,200562.0
252890,Adventure,1858.0
239720,Action,8781.0
256070,Racing,2999.0
254440,Casual,158963.0
251770,Action,9778.0
255920,Adventure,3157.0
40950,Simulation,187952.0
255940,Adventure,801.0
40970,Simulation,183040.0
252630,Action,73308.0
252910,Simulation,3929.0
236890,Utilities,1860.0
249130,Action,2915352.0
260270,Adventure,2203.0
252310,Action,21722.0
233110,Indie,11960.0
249990,Action,186048.0
240360,Action,1355.0
251910,Indie,28951.0
253650,Action,53475.0
215630,Action,45200.0
245280,Action,82092.0
234670,Action,1326070.0
209000,Action,3953442.0
256330,Racing,39037.0
255320,Adventure,20522.0
252670,Adventure,32293.0
235980,Casual,11674.0
245470,Indie,545248.0
235660,Indie,5265.0
258200,Indie,47156.0
243060,Action,1218.0
248550,Action,38513.0
242800,Action,34669.0
243000,RPG,14305.0
233130,Action,1018871.0
248800,Adventure,16003.0
246960,Action,14837.0
253920,RPG,5211.0
250660,Action,10586.0
254060,RPG,9282.0
254080,Strategy,1271.0
254100,Strategy,610.0
253940,RPG,35561.0
227020,Simulation,20664.0
251430,Adventure,25850.0
242980,Action,5482.0
224860,Indie,39611.0
245010,Action,1844.0
253980,RPG,142611.0
253960,Adventure,7794.0
250380,Indie,14138.0
251710,Adventure,15026.0
238910,Indie,96790.0
247020,Action,316755.0
245730,Action,18599.0
233210,Action,1515.0
254960,Action,27470.0
244050,Free to Play,50751.0
233680,Animation &amp; Modeling,38677.0
249360,Indie,38718.0
239200,Action,221249.0
245430,Adventure,6378.0
248510,Indie,36346.0
245410,Adventure,10431.0
245450,Adventure,21852.0
107410,Action,67331904.0
222640,Adventure,17251.0
246740,Action,2500.0
246300,Action,14924.0
247240,Action,65268.0
222940,Action,191910.0
242530,Action,15857.0
243200,Adventure,23876.0
214950,Strategy,17720202.0
242550,Action,199389.0
232430,Adventure,134553.0
225080,Action,187942.0
249330,Indie,71535.0
239700,Indie,53336.0
65930,Action,599072.0
206420,Action,12615516.0
244730,Action,117454.0
235600,Action,1650515.0
245170,Action,1352527.0
239350,Indie,1737472.0
239030,Adventure,1526035.0
214770,Action,346805.0
236850,Simulation,14528532.0
241720,Action,282479.0
239070,Action,688208.0
234390,Action,218131.0
213850,Strategy,1843597.0
95000,Action,27330.0
241600,Action,2851425.0
231020,Indie,3961.0
236970,Adventure,3388.0
238050,Action,8915.0
236370,Action,272866.0
232910,Racing,579853.0
240600,Racing,65382.0
209630,Action,19019.0
238630,Action,10533.0
236490,Action,4524.0
242110,Action,59360.0
229890,Action,10742.0
234100,Casual,694.0
227920,Strategy,8169.0
224700,Strategy,3634.0
227900,Strategy,455.0
230820,Adventure,35405.0
235720,Action,3667.0
222750,Strategy,1170696.0
237430,Indie,68502.0
231160,Action,158599.0
258090,Adventure,117385.0
228260,Indie,319449.0
215530,Action,535066.0
238890,Indie,29324.0
236090,Action,755325.0
235820,Action,25133.0
238530,Action,16330.0
234490,Action,57766.0
204450,Action,747512.0
206190,Action,778670.0
44350,Racing,1322925.0
235250,Casual,120886.0
238210,Action,275251.0
234350,Casual,890.0
226820,Adventure,2413.0
232970,Action,10497.0
236730,Action,46063.0
234190,Action,207578.0
202270,Action,46906.0
215690,Action,65978.0
220900,Action,18085.0
234160,Action,69020.0
224760,Indie,564218.0
233270,Action,1262995.0
231060,Free to Play,1058128.0
209520,Casual,101259.0
113020,Action,1381756.0
233230,Adventure,29828.0
223450,Action,2617.0
234940,Adventure,36406.0
223710,Action,1104636.0
217690,Adventure,60854.0
230700,Action,118325.0
104900,Action,2201887.0
230980,Adventure,22912.0
207930,Action,40011.0
221380,Strategy,12658783.0
229870,Action,46856.0
232950,Simulation,44157.0
229520,Casual,25299.0
227260,Utilities,7875.0
225420,Simulation,303575.0
230410,Action,124027703.0
105420,Action,11664.0
8870,Action,7621611.0
230050,Indie,344113.0
234370,Action,1273.0
219190,Action,33559.0
217200,Strategy,290804.0
226120,Adventure,11179.0
233740,Indie,283369.0
210550,Casual,33269.0
232010,Indie,174922.0
34870,Action,516831.0
215870,Free to Play,7399.0
216090,Casual,26565.0
96900,Action,13626.0
218060,Action,324256.0
228760,Racing,307694.0
212070,Action,1527230.0
222520,Free to Play,487482.0
227100,Action,730917.0
229970,Indie,16956.0
203160,Action,5428088.0
204080,Action,354429.0
220823,Action,3.0
229660,Racing,1.0
224580,Action,1401885.0
231200,Adventure,21475.0
204240,Casual,88156.0
217750,Action,49236.0
219340,Free to Play,45508.0
226780,Racing,3386.0
225260,Action,919161.0
